,title,url,publishedAt,FinBERT score
1128,"Sensex, Nifty plunge amid weak trends in global markets",https://www.thehindubusinessline.com/multimedia/video/stock-markets-plunge-amid-weak-trends-in-global-markets/article68605558.ece,2024-09-04T13:35:08Z,-0.7984445095062256
1129,Acer's Project DualPlay is a truly wild gaming laptop with a built-in controller,https://slashdot.org/firehose.pl?op=view&amp;id=174917246,2024-09-04T13:12:30Z,0.0
1130,Tech View: Dips towards 25k can be buying opportunities. Here’s how to trade on Thursday,https://economictimes.indiatimes.com/markets/stocks/news/tech-view-dips-towards-25k-can-be-buying-opportunities-heres-how-to-trade-on-thursday/articleshow/113067241.cms,2024-09-04T13:11:50Z,0.0
1131,iPhone 16 Pro to feature sleek new button? Here’s what it could do,https://www.pockettactics.com/iphone-16-capture-button,2024-09-04T13:09:03Z,0.0
1132,[Removed],https://removed.com,2024-09-04T13:00:27Z,0.0
1133,Nifty snaps 14-day streak on weak global cues,https://www.business-standard.com/markets/capital-market-news/nifty-snaps-14-day-streak-on-weak-global-cues-124090401001_1.html,2024-09-04T12:34:00Z,0.0
1134,Share market update: Most active stocks of the day in terms of traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/113064903.cms,2024-09-04T11:56:46Z,0.0
1135,Stock market update: Sugar stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-falls/articleshow/113064785.cms,2024-09-04T11:51:40Z,-0.8201538920402527
1136,Stock market update: Power stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/113064601.cms,2024-09-04T11:46:34Z,-0.7279139161109924
1137,INR slips below 84/$ mark amid falling equities,https://www.business-standard.com/markets/capital-market-news/inr-slips-below-84-mark-amid-falling-equities-124090400882_1.html,2024-09-04T11:44:00Z,-0.8470885753631592
1138,Stock market update: Nifty IT index falls 0.94%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-falls-0-94/articleshow/113064464.cms,2024-09-04T11:41:28Z,0.0
1139,"Gainers & Losers: GIC Re, Mazagon Dock among 11 stocks in limelight on Wednesday",https://m.economictimes.com/markets/web-stories/gainers-amp-losers-gic-re-mazagon-dock-among-11-stocks-in-limelight-on-wednesday/slideshow/113064387.cms,2024-09-04T11:38:57Z,0.0
1140,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/113064269.cms,2024-09-04T11:36:23Z,-0.5542284846305847
1141,Stock market update: Nifty Realty index advances 0.65%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-advances-0-65/articleshow/113064112.cms,2024-09-04T11:31:17Z,0.0
1142,HSBC Mutual Fund unveils new export-themed equity scheme: Check details,https://www.business-standard.com/finance/personal-finance/hsbc-mutual-fund-unveils-new-export-themed-equity-scheme-check-details-124090400775_1.html,2024-09-04T11:30:10Z,0.0
1143,Stock market update: FMCG stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/113063929.cms,2024-09-04T11:26:05Z,-0.6315304636955261
1144,Stock market update: Nifty Auto index falls 0.39%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-falls-0-39/articleshow/113063735.cms,2024-09-04T11:20:59Z,0.0
1145,Share market update: Most active stocks in today's market in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/113063591.cms,2024-09-04T11:15:52Z,0.0
1146,Sensex falls! These stocks fell 5% or more in Wednesday's session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-these-stocks-fell-5-or-more-in-wednesdays-session/articleshow/113063437.cms,2024-09-04T11:10:46Z,-0.8407045602798462
1147,Markets close mixed as Nifty touches new high amid sector rotations,https://www.thehindubusinessline.com/markets/stock-markets/markets-close-mixed-as-nifty-touches-new-high-amid-sector-rotations/article68604878.ece,2024-09-04T11:08:25Z,0.0
1148,Adani Enterprises' maiden retail bond fully subscribed,https://economictimes.indiatimes.com/markets/bonds/adani-enterprises-maiden-retail-bond-fully-subscribed/articleshow/113063157.cms,2024-09-04T11:01:20Z,0.0
1149,Stock market update: Mining stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/113063113.cms,2024-09-04T11:00:35Z,-0.813528835773468
1150,Rupee falls 4 paise to close at 84.02 against US dollar,https://www.thehindubusinessline.com/economy/rupee-falls-4-paise-to-close-at-8402-against-us-dollar/article68604886.ece,2024-09-04T10:52:13Z,-0.5253748297691345
1151,Stock market update: Fertilisers stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/113062826.cms,2024-09-04T10:50:27Z,-0.7659481167793274
1152,Stock market update: Stocks that hit 52-week highs on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/113062690.cms,2024-09-04T10:45:22Z,0.0
1153,Stock market update: Nifty Bank index falls 0.56%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-56/articleshow/113062273.cms,2024-09-04T10:35:13Z,0.0
1154,Rupee falls 4 paise to close at 84.02 against US dollar,https://timesofindia.indiatimes.com/business/india-business/rupee-falls-4-paise-to-close-at-84-02-against-us-dollar/articleshow/113062065.cms,2024-09-04T10:34:50Z,0.0
1155,Star Health eyes 10-15% price hike across select products: Anand Roy,https://economictimes.indiatimes.com/markets/expert-view/star-health-eyes-10-15-price-hike-across-select-products-anand-roy-star-health/articleshow/113061708.cms,2024-09-04T10:31:04Z,0.0
1156,Stock market update: Nifty Pharma index advances 0.74%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-74/articleshow/113062016.cms,2024-09-04T10:30:08Z,0.0
1157,Quick Wrap: Nifty PSU Bank Index registers a drop of 1.69%,https://www.business-standard.com/markets/capital-market-news/quick-wrap-nifty-psu-bank-index-registers-a-drop-of-1-69-124090401000_1.html,2024-09-04T10:30:00Z,-0.7819123864173889
1158,"Sensex, Nifty end lower amid global cues; PSU bank shares slides; VIX rallies 3.86%",https://www.business-standard.com/markets/capital-market-news/sensex-nifty-end-lower-amid-global-cues-psu-bank-shares-slides-vix-rallies-3-86-124090400740_1.html,2024-09-04T10:21:00Z,0.0
1159,"Sensex, Nifty ends with minor losses; PSU bank shares slides; VIX rallies 3.86%",https://www.business-standard.com/markets/capital-market-news/sensex-nifty-ends-with-minor-losses-psu-bank-shares-slides-vix-rallies-3-86-124090400740_1.html,2024-09-04T10:21:00Z,-0.48834142088890076
1160,Asian Stocks Plunge as AI Valuation Worry Hurts Chipmakers,https://financialpost.com/pmn/business-pmn/asian-stocks-plunge-as-ai-valuation-worry-hurts-chipmakers,2024-09-04T10:09:33Z,-0.7417812943458557
1161,Motilal Oswal launches India's first 500 Momentum 50 Index fund: Details,https://www.business-standard.com/finance/personal-finance/motilal-oswal-launches-india-s-first-500-momentum-50-index-fund-details-124090400611_1.html,2024-09-04T09:50:16Z,0.0
1162,PSU mutual funds offer an average of 85% return in one year. Did you invest?,https://m.economictimes.com/mf/analysis/psu-mutual-funds-offer-an-average-of-85-return-in-one-year-did-you-invest/articleshow/113060419.cms,2024-09-04T09:49:30Z,0.0
1163,Huawei’s tri-folding phone ‘Mate XT’ hands-on image leaks; Sep. 10 launch confirmed,https://www.yugatech.com/news/huaweis-tri-folding-phone-mate-xt-sep-10-launch-confirmed/,2024-09-04T09:48:07Z,0.0
1164,Expert warns people of the seven major 'red flag' traits of a narcissist you should look out for,https://www.ladbible.com/news/health/narcissism-expert-seven-red-flags-warning-signs-084678-20240904,2024-09-04T09:02:27Z,0.0
1165,Indices trim some losses; auto shares slides for 3rd day,https://www.business-standard.com/markets/capital-market-news/indices-trim-some-losses-auto-shares-slides-for-3rd-day-124090400597_1.html,2024-09-04T09:02:00Z,0.0
1166,Piramal Pharma hits record high in weak market; surges 12% on heavy volumes,https://www.business-standard.com/markets/news/piramal-pharma-hits-record-high-in-weak-market-surges-12-on-heavy-volumes-124090400529_1.html,2024-09-04T08:50:00Z,0.0
1167,Earnings may keep market buoyant amid high valuations: Devender Singhal,https://economictimes.indiatimes.com/markets/expert-view/earnings-may-keep-market-buoyant-amid-high-valuations-devender-singhal/articleshow/113057741.cms,2024-09-04T08:41:03Z,0.0
1168,Shares of Mphasis fall as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-mphasis-fall-as-nifty-drops/articleshow/113057854.cms,2024-09-04T08:39:39Z,-0.7614262104034424
1169,Information Technology shares fall,https://www.business-standard.com/markets/capital-market-news/information-technology-shares-fall-124090400562_1.html,2024-09-04T08:30:00Z,0.0
1170,Metal stocks slide,https://www.business-standard.com/markets/capital-market-news/metal-stocks-slide-124090400560_1.html,2024-09-04T08:30:00Z,0.0
1171,Telecom shares fall,https://www.business-standard.com/markets/capital-market-news/telecom-shares-fall-124090400563_1.html,2024-09-04T08:30:00Z,0.0
1172,These 5 BSE A-group stocks look weak on charts; can slide up to 17%,https://www.business-standard.com/markets/news/these-5-bse-a-group-stocks-look-weak-on-charts-can-slide-up-to-17-124090400504_1.html,2024-09-04T08:23:37Z,-0.8712631464004517
1173,Is a significant market correction on the cards? Rohit Srivastava answers,https://economictimes.indiatimes.com/markets/expert-view/is-a-significant-market-correction-on-the-cards-rohit-srivastava-answers/articleshow/113056843.cms,2024-09-04T08:16:39Z,0.0
1174,Shares of PNB fall as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-pnb-fall-as-nifty-drops/articleshow/113056638.cms,2024-09-04T08:04:12Z,-0.5348904728889465
1175,Barometers trade with modest losses; European mkt slides,https://www.business-standard.com/markets/capital-market-news/barometers-trade-with-modest-losses-european-mkt-slides-124090400510_1.html,2024-09-04T08:03:00Z,0.0
1176,Best Safety Gear Of 2024,https://backpackers.com/blog/best-safety-gear-of-2024/,2024-09-04T08:00:49Z,0.0
1177,REC shares fall 1.06% as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/rec-shares-fall-1-06-as-nifty-drops/articleshow/113056474.cms,2024-09-04T07:59:06Z,-0.8272188305854797
1178,Share price of Tata Elxsi falls as Nifty weakens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-tata-elxsi-falls-as-nifty-weakens/articleshow/113056308.cms,2024-09-04T07:53:58Z,0.0
1179,"Sensex, Nifty plunge amid global market weakness; IT stocks lead decline",https://www.thehindubusinessline.com/markets/stock-markets/sensex-nifty-plunge-amid-global-market-weakness-it-stocks-lead-decline/article68604383.ece,2024-09-04T07:50:01Z,-0.8573224544525146
1180,Varun Beverages shares up 0.05% as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/varun-beverages-shares-up-0-05-as-nifty-drops/articleshow/113056090.cms,2024-09-04T07:48:51Z,0.0
1181,GAIL share price down 1.44 per cent,https://economictimes.indiatimes.com/markets/stocks/stock-watch/gail-share-price-down-1-44-per-cent/articleshow/113055741.cms,2024-09-04T07:38:41Z,-0.752578616142273
1182,Hindustan Unilever Ltd gains for third straight session,https://www.business-standard.com/markets/capital-market-news/hindustan-unilever-ltd-gains-for-third-straight-session-124090400559_1.html,2024-09-04T07:35:00Z,0.0
1183,Shriram Finance share price down 1.27 per cent,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shriram-finance-share-price-down-1-27-per-cent/articleshow/113055598.cms,2024-09-04T07:33:33Z,-0.856437087059021
1184,"Hero MotoCorp Ltd spurts 0.16%, up for five straight sessions",https://www.business-standard.com/markets/capital-market-news/hero-motocorp-ltd-spurts-0-16-up-for-five-straight-sessions-124090400445_1.html,2024-09-04T07:30:00Z,0.0
1185,Bajaj Finserv Ltd gains for fifth session,https://www.business-standard.com/markets/capital-market-news/bajaj-finserv-ltd-gains-for-fifth-session-124090400446_1.html,2024-09-04T07:30:00Z,0.0
1186,Sanofi India Ltd up for fifth session,https://www.business-standard.com/markets/capital-market-news/sanofi-india-ltd-up-for-fifth-session-124090400461_1.html,2024-09-04T07:30:00Z,0.0
1187,Adani Power shares drop 0.93% as Sensex falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/adani-power-shares-drop-0-93-as-sensex-falls/articleshow/113055423.cms,2024-09-04T07:28:28Z,-0.8450990915298462
1188,Vedanta shares fall 1.28% as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/vedanta-shares-fall-1-28-as-nifty-drops/articleshow/113054821.cms,2024-09-04T07:13:17Z,-0.7857605218887329
1189,Share price of DLF falls as Nifty weakens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-dlf-falls-as-nifty-weakens/articleshow/113054657.cms,2024-09-04T07:08:12Z,0.0
1190,Indices turn rangebound; metal shares slide; VIX rises 3.93%,https://www.business-standard.com/markets/capital-market-news/indices-turn-rangebound-metal-shares-slide-vix-rises-3-93-124090400422_1.html,2024-09-04T07:06:00Z,0.0
1191,Shares of Voltas fall as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-voltas-fall-as-nifty-drops/articleshow/113054504.cms,2024-09-04T07:03:06Z,-0.8706836104393005
1192,Oil stocks drop up to 5% as crude prices plummet,https://economictimes.indiatimes.com/markets/stocks/news/oil-stocks-drop-up-to-5-as-crude-prices-plummet/articleshow/113054391.cms,2024-09-04T06:59:35Z,-0.8262074589729309
1193,Bharat Forge shares rise 1.0% as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/bharat-forge-shares-rise-1-0-as-nifty-drops/articleshow/113054352.cms,2024-09-04T06:58:00Z,0.0
1194,Tube Investments shares up 0.18% as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/tube-investments-shares-up-0-18-as-nifty-drops/articleshow/113054224.cms,2024-09-04T06:52:53Z,0.3808134198188782
1195,Divis Labs shares gain 0.26% as Sensex falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/divis-labs-shares-gain-0-26-as-sensex-falls/articleshow/113053999.cms,2024-09-04T06:47:46Z,0.0
1196,"Indigo Paints, Asian Paints rally up to 6% amid declining crude prices",https://economictimes.indiatimes.com/markets/stocks/news/paint-stocks-rally-up-to-6-amid-declining-crude-prices/articleshow/113053991.cms,2024-09-04T06:47:31Z,-0.47076675295829773
1197,Chola Inv Finance shares down 1.16% as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/chola-inv-finance-shares-down-1-16-as-nifty-drops/articleshow/113053394.cms,2024-09-04T06:32:27Z,-0.9218233227729797
1198,Indian Hotels shares fall 0.19% as Nifty drops,https://economictimes.indiatimes.com/markets/stocks/stock-watch/indian-hotels-shares-fall-0-19-as-nifty-drops/articleshow/113053236.cms,2024-09-04T06:27:19Z,-0.9260883331298828
