,description,url,publishedAt,FinBERT score
1484,"Nvidia's Jensen Huang, PC pioneer Michael Dell, and Indian industrialist Gautam Adani are worth under $100 billion each after stocks tanked last week.",https://www.businessinsider.com/100-billion-club-nvidia-huang-tech-stocks-dell-adani-wealth-2024-9,2024-09-09T11:30:00Z,0.0
1485,"ONGC,  Tech Mahindra,  Hindalco,  NTPC and  BPCL were among the top losers on NSE in today's trade.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/113195120.cms,2024-09-09T11:26:02Z,-0.5851859450340271
1486,The company generated a revenue of Rs 841 crore for FY24 registering a 42% growth over Rs 592 crore reported in FY23. Its reported PAT more than tripled to Rs 67.7 crore in FY24 compared to Rs 20.6 crore in FY23.,https://economictimes.indiatimes.com/markets/stocks/news/indiqube-gets-crisil-a-rating-reports-rs-68-crore-in-pat-for-fy24/articleshow/113195067.cms,2024-09-09T11:24:34Z,0.0
1487,"Tata Group's Trent, poised to join the Nifty 50 on September 30th after the NSE reshuffle, has been a top performer with a remarkable 244% return in the past year. Other standout stocks include Zomato, Power Finance Corporation (PFC), REC, Hindustan Aeronauti…",https://economictimes.indiatimes.com/markets/stocks/news/trent-zomato-help-junior-nifty-beat-midcap-and-smallcap-peers-where-to-invest/articleshow/113194832.cms,2024-09-09T11:20:34Z,0.0
1488,The 30-share BSE Sensex closed  up  375.61 points at 81559.54,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/113194824.cms,2024-09-09T11:15:54Z,-0.7365983724594116
1489,The 30-share BSE Sensex closed  up  375.61 points at 81559.54,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/113194683.cms,2024-09-09T11:10:47Z,-0.686948835849762
1490,"Indian stock markets close higher, led by FMCG and banking sectors, with top gainers and market analysis provided.",https://www.thehindubusinessline.com/markets/sensex-and-nifty-close-higher-as-fmcg-and-banking-stocks-lead-gains/article68621567.ece,2024-09-09T11:08:58Z,0.0
1491,"In the Nifty pack, 26 stocks closed in the green, while 24 stocks ended in the red.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-mondays-session/articleshow/113194529.cms,2024-09-09T11:05:40Z,-0.8829533457756042
1492,The Nifty Bank index closed 1.07 per cent  up  at 51117.8.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-1-07/articleshow/113194376.cms,2024-09-09T11:00:35Z,0.0
1493,The 30-share BSE Sensex closed  up  375.61 points at 81559.54,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/113194018.cms,2024-09-09T10:50:27Z,-0.7508631944656372
1494,The NSE Nifty index closed 84.25 points  up  at 24936.4,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/113193846.cms,2024-09-09T10:45:22Z,0.0
1495,The 30-share BSE Sensex closed  up  375.61 points at 81559.54,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-rises/articleshow/113193448.cms,2024-09-09T10:35:13Z,-0.7916627526283264
1496,The Nifty Realty index closed 0.24 per cent  down  at 1029.65.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-falls-0-24/articleshow/113193082.cms,2024-09-09T10:30:07Z,0.0
1497,Microsoft is currently focusing significant financial and human resources on the development of its AI assistant Copilot and its integration into Windows and Microsoft 365 applications. The company sees this as an opportunity to set itself apart from the comp…,https://www.pcworld.com/article/2424612/office-apps-with-ai-tips-for-word-excel-powerpoint.html,2024-09-09T10:30:00Z,0.0
1498,"As per provisional closing data, the barometer index, the S&P BSE Sensex rose 375.61 points or 0.46% to 81,559.54. The Nifty 50 index added 84.25 points or 0.34% to 24,936.40.",https://www.business-standard.com/markets/capital-market-news/nifty-ends-above-24-900-fmcg-shares-advance-vix-slides-6-43-124090900689_1.html,2024-09-09T10:28:00Z,0.0
1499,"Nifty opened flat, stabilized after volatility, and closed 0.34% higher at 24,936.40, driven by banks and FMCG stocks.",https://m.economictimes.com/markets/web-stories/gainers-losers-jio-financial-and-tata-technologies-among-13-stocks-limelight-on-monday/slideshow/113192756.cms,2024-09-09T10:20:57Z,0.0
1500,"Indian headline equity indices, Sensex and Nifty50, closed higher on Monday, driven by gains in banking and consumer stocks, despite lingering concerns over the U.S. economy following last week's jobs data, which indicated a continued slowdown in the labor ma…",https://economictimes.indiatimes.com/markets/stocks/news/sensex-nifty-snap-losing-streak-climb-on-banking-consumer-stock-gains/articleshow/113192339.cms,2024-09-09T10:18:15Z,0.0
1501,"Oukitel's new WP30 is a military-grade phone with a massive 11,000mAh battery and 120W fast-charging, but there's just more to it than just these specs.",https://www.androidauthority.com/oukitel-wp30-11000mah-120w-3479584/,2024-09-09T10:13:47Z,0.0
1502,"Azure Power has announced plans to prepay green bonds worth USD 310 million, maturing in December 2024. These bonds are linked to seven utility projects across various Indian states. The refinancing, valued at approximately Rs 24 billion, is underwritten by R…",https://economictimes.indiatimes.com/markets/bonds/azure-power-to-prepay-green-bonds-worth-usd-310-mn/articleshow/113192132.cms,2024-09-09T10:04:44Z,0.0
1503,"The futuristic Swift Pod is an autonomous vehicle that's part car, part hotel. You'd be able to order a ride online, and a pod will show up right at your doorstep.",https://www.foxnews.com/tech/sleep-your-way-your-destination-futuristic-self-driving-sleep-pod,2024-09-09T10:00:54Z,0.0
1504,"Indian equity indices traded higher on Monday in a volatile session amid concerns over the US economy lingering following last week’s jobs data, which highlighted a continued slowdown in the labour market. During the session, five largecap Nifty 200 index sto…",https://m.economictimes.com/markets/stocks/news/dmart-pidilite-industries-among-5-largecap-stocks-that-hit-fresh-52-week-highs-on-monday/market-movers/slideshow/113191872.cms,2024-09-09T09:53:08Z,0.0
1505,"The initial public offering (IPO) of PN Gadgil Jewellers will open for subscription on September 10. The issue closes on September 12. Through the public offer, the company plans to raise nearly Rs 1100 crore.",https://economictimes.indiatimes.com/markets/ipos/fpos/pn-gadgil-jewellers-ipo-opens-tomorrow-price-band-gmp-among-10-things-to-know-before-subscribing/articleshow/113190150.cms,2024-09-09T09:23:06Z,0.0
1506,"A total of 477,014 shares changed hands on the counter till 02:09PM (IST).",https://economictimes.indiatimes.com/markets/stocks/stock-watch/rec-share-price-down-4-02-per-cent/articleshow/113188697.cms,2024-09-09T08:39:45Z,-0.8312758207321167
1507,"Metal stocks were trading in the negative zone, with the BSE Metal index falling 377.72 points or 1.21% at 30945.6 at 13:42 IST.",https://www.business-standard.com/markets/capital-market-news/metal-shares-fall-124090900495_1.html,2024-09-09T08:30:00Z,0.0
1508,"Energy  stocks were trading in red, with the BSE Energy index decreasing  202.08 points or 1.51% at 13186.61 at 13:42 IST.",https://www.business-standard.com/markets/capital-market-news/energy-stocks-edge-lower-124090900635_1.html,2024-09-09T08:30:00Z,0.0
1509,"Oil and Gas  stocks were trading with losses, with the BSE Oil & Gas index falling 602.81 points or 1.9% at 31102.99 at 13:42 IST.",https://www.business-standard.com/markets/capital-market-news/oil-and-gas-shares-slide-124090900632_1.html,2024-09-09T08:30:00Z,0.0
1510,"Bank of America, the most conservative among Wall Street's brokerages on the size of the Federal Reserve's expected interest rate cuts this year, has raised its forecast to match most of its peers after the recent nonfarm payrolls data.",https://economictimes.indiatimes.com/markets/stocks/news/conservative-bofa-joins-peers-with-forecast-of-three-us-rate-cuts-this-year/articleshow/113188222.cms,2024-09-09T08:29:11Z,0.0
1511,"This week alone, IPOs of 16 companies open for subscription, including Bajaj Housing Finance's smaller peer Sammaan Capital",https://www.business-standard.com/markets/ipo/bajaj-housing-finance-s-782-mn-float-kicks-off-busy-week-for-indian-ipos-124090900454_1.html,2024-09-09T08:25:51Z,0.0
1512,The stock quoted a 52-week high of Rs 2284.15 and a 52-week low of Rs 1266.0.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/icici-lombard-shares-drop-2-13-as-sensex-rises/articleshow/113188062.cms,2024-09-09T08:24:33Z,-0.9193469882011414
1513,"The S Pen is one of the Galaxy S24 Ultra's biggest selling points, but is it really useful? I gave it a go for a few weeks. Here's my verdict.",https://www.androidauthority.com/s-pen-features-3478670/,2024-09-09T08:20:21Z,0.0
1514,"On the technical charts, the RSI of the stock stood at 31.4.",https://economictimes.indiatimes.com/markets/stocks/stock-watch/bel-shares-drop-1-67-as-sensex-rises/articleshow/113187902.cms,2024-09-09T08:19:27Z,-0.8277034163475037
1515,"A total of 140,874 shares changed hands on the counter till 01:39PM (IST)",https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-lupin-falls-as-sensex-gains-301-64-points/articleshow/113187526.cms,2024-09-09T08:09:18Z,0.0
1516,"Canara Bank is quoting at Rs 101.83, down 1.5% on the day as on 13:19 IST on the NSE. The stock jumped 41.45% in last one year as compared to a 24.47% rally in NIFTY and a 34.98% spurt in the Nifty PSU Bank index.",https://www.business-standard.com/markets/capital-market-news/canara-bank-down-for-fifth-straight-session-124090900630_1.html,2024-09-09T08:06:00Z,-0.9314430952072144
1517,"RBL Bank Ltd is quoting at Rs 209.75, down 1.16% on the day as on 13:19 IST on the NSE. The stock tumbled 9.86% in last one year as compared to a 24.47% rally in NIFTY and a 7.51% spurt in the Nifty Private Bank index.",https://www.business-standard.com/markets/capital-market-news/rbl-bank-ltd-drops-for-fifth-straight-session-124090900631_1.html,2024-09-09T08:06:00Z,0.0
1518,"Maruti Suzuki India Ltd is quoting at Rs 12150, down 0.3% on the day as on 13:19 IST on the NSE. The stock jumped 15.34% in last one year as compared to a 24.47% rally in NIFTY and a 55.19% spurt in the Nifty Auto index.",https://www.business-standard.com/markets/capital-market-news/maruti-suzuki-india-ltd-drops-for-fifth-straight-session-124090900627_1.html,2024-09-09T08:05:00Z,0.0
1519,"Zee Entertainment Enterprises Ltd is quoting at Rs 133.98, down 0.33% on the day as on 13:19 IST on the NSE. The stock jumped 15.34% in last one year as compared to a 24.47% rally in NIFTY and a 14.95% spurt in the Nifty Media index.",https://www.business-standard.com/markets/capital-market-news/zee-entertainment-enterprises-ltd-drops-for-fifth-straight-session-124090900629_1.html,2024-09-09T08:05:00Z,0.0
1520,"Bajaj Auto Ltd is quoting at Rs 10828.4, down 0.02% on the day as on 13:19 IST on the NSE. The stock jumped 125.29% in last one year as compared to a 24.47% rally in NIFTY and a 55.19% spurt in the Nifty Auto index.",https://www.business-standard.com/markets/capital-market-news/bajaj-auto-ltd-drops-for-fifth-straight-session-124090900626_1.html,2024-09-09T08:05:00Z,0.0
1521,"Adani Energy Solutions Ltd is quoting at Rs 976, down 0.95% on the day as on 13:19 IST on the NSE. The stock jumped 15.34% in last one year as compared to a 24.47% rally in NIFTY and a 50.51% spurt in the Nifty Energy index.",https://www.business-standard.com/markets/capital-market-news/adani-energy-solutions-ltd-down-for-fifth-straight-session-124090900628_1.html,2024-09-09T08:05:00Z,-0.9311348795890808
1522,"At 13:30 IST, the barometer index, the S&P BSE Sensex jumped 330.28 points or 0.41% to 81,514.21. The Nifty 50 index added 74.75 points or 0.30% to 24,924.40.",https://www.business-standard.com/markets/capital-market-news/sensex-climbs-330-pts-european-mkt-opens-higher-124090900482_1.html,2024-09-09T08:04:00Z,0.0
1523,"It is a foregone conclusion that there is a very high probability of a rate cut, it’s the quantum of the cut that is driving the markets. Also, it is being expressed by some quarters in the US, that the US Fed appears to be behind the curve this time, in rate…",https://economictimes.indiatimes.com/markets/expert-view/what-to-do-with-vodafone-idea-hudco-oil-india-and-3-other-stocks-aamar-deo-of-angel-one-decodes/articleshow/113187147.cms,2024-09-09T07:56:26Z,0.0
1524,"Among the top gainers were Shriram Finance, SBI Life, Hindustan Unilever, ICICI Bank, and Britannia, while ONGC led the list of top losers.",https://www.thehindubusinessline.com/markets/stock-markets/mid-day-updates-indian-stock-markets-show-modest-gains-despite-mixed-sentiment/article68621147.ece,2024-09-09T07:54:17Z,0.0
